data,b_low,b_up,g_low,g_up
"b,g",0.9765625,0.97734375,0.9796874999999999,0.98046875,1
"b,g",0.9765625,0.97734375,0.9781249999999999,0.9789062499999999,1
"b,g",0.996875,0.9976562499999999,0.9890625000000001,0.9898437500000001,1
"b,g",0.9984375,0.99921875,0.9890625000000001,0.9898437500000001,1
"b,g",0.9828125,0.98359375,0.984375,0.98515625,1
"b,g",0.996875,0.9976562499999999,0.98828125,0.9890625000000001,1
"b,g",0.9984375,0.99921875,0.98828125,0.9890625000000001,1
"b,g",0.98125,0.9820312499999999,0.984375,0.98515625,1
"b,g",0.98125,0.9820312499999999,0.9859375,0.9867187500000001,1
"b,g",0.9828125,0.98359375,0.9859375,0.9867187500000001,1
"b,g",0.9796874999999999,0.98046875,0.9765625,0.97734375,1
"b,g",0.9796874999999999,0.98046875,0.975,0.97578125,1
"b,g",0.9781249999999999,0.9789062499999999,0.9765625,0.97734375,1
"b,g",0.984375,0.98515625,0.9828125,0.98359375,1
"b,g",0.9781249999999999,0.9789062499999999,0.975,0.97578125,1
"b,g",0.9859375,0.9867187500000001,0.984375,0.98515625,1
"b,g",0.9859375,0.9867187500000001,0.9828125,0.98359375,1
"b,g",0.984375,0.98515625,0.9859375,0.9867187500000001,1
"b,g",0.984375,0.98515625,0.98125,0.9820312499999999,1
"b,g",0.9859375,0.9867187500000001,0.9859375,0.9867187500000001,1
"b,g",0.984375,0.98515625,0.984375,0.98515625,1
"b,g",0.9859375,0.9867187500000001,0.98125,0.9820312499999999,1
"b,g",0.9953125,0.99609375,0.98828125,0.9890625000000001,1
"b,g",0.9953125,0.99609375,0.9890625000000001,0.9898437500000001,1
"b,g",0.99375,0.9945312500000001,0.98828125,0.9890625000000001,1
"b,g",0.99375,0.9945312500000001,0.9890625000000001,0.9898437500000001,1
"b,g",0.9953125,0.99609375,0.99140625,0.9921875,1
"b,g",0.9953125,0.99609375,0.9921875,0.99296875,1
"b,g",0.99375,0.9945312500000001,0.9921875,0.99296875,1
"b,g",0.99375,0.9945312500000001,0.99140625,0.9921875,1
"b,g",0.9781249999999999,0.9789062499999999,0.9781249999999999,0.9789062499999999,1
"b,g",0.9796874999999999,0.98046875,0.9781249999999999,0.9789062499999999,1
"b,g",0.9781249999999999,0.9789062499999999,0.9796874999999999,0.98046875,1
"b,g",0.9796874999999999,0.98046875,0.9796874999999999,0.98046875,1
"b,g",0.98125,0.9820312499999999,0.9828125,0.98359375,1
"b,g",0.9828125,0.98359375,0.9828125,0.98359375,1
"b,g",0.996875,0.9976562499999999,0.99140625,0.9921875,1
"b,g",0.996875,0.9976562499999999,0.9921875,0.99296875,1
"b,g",0.975,0.97578125,0.975,0.97578125,1
"b,g",0.9828125,0.98359375,0.98125,0.9820312499999999,1
"b,g",0.975,0.97578125,0.9765625,0.97734375,1
"b,g",0.98125,0.9820312499999999,0.98125,0.9820312499999999,1
"b,g",0.9765625,0.97734375,0.975,0.97578125,1
"b,g",0.9765625,0.97734375,0.9765625,0.97734375,1
"b,g",0.9984375,0.99921875,0.99140625,0.9921875,1
"b,g",0.9984375,0.99921875,0.9921875,0.99296875,1
"b,g",0.9828125,0.98359375,0.9796874999999999,0.98046875,1
"b,g",0.9859375,0.9867187500000001,0.9796874999999999,0.98046875,1
"b,g",0.9859375,0.9867187500000001,0.9765625,0.97734375,1
"b,g",0.984375,0.98515625,0.975,0.97578125,1
"b,g",0.984375,0.98515625,0.9765625,0.97734375,1
"b,g",0.9859375,0.9867187500000001,0.975,0.97578125,1
"b,g",0.984375,0.98515625,0.9781249999999999,0.9789062499999999,1
"b,g",0.984375,0.98515625,0.9796874999999999,0.98046875,1
"b,g",0.9859375,0.9867187500000001,0.9781249999999999,0.9789062499999999,1
"b,g",0.98125,0.9820312499999999,0.9781249999999999,0.9789062499999999,1
"b,g",0.9828125,0.98359375,0.9781249999999999,0.9789062499999999,1
"b,g",0.98125,0.9820312499999999,0.9796874999999999,0.98046875,1
"b,g",0.9828125,0.98359375,0.9765625,0.97734375,1
"b,g",0.98125,0.9820312499999999,0.975,0.97578125,1
"b,g",0.9828125,0.98359375,0.975,0.97578125,1
"b,g",0.98125,0.9820312499999999,0.9765625,0.97734375,1
"b,g",0.8656250000000001,0.86640625,0.9781249999999999,0.9789062499999999,1
"b,g",0.8656250000000001,0.86640625,0.9796874999999999,0.98046875,1
"b,g",0.859375,0.86015625,0.9890625000000001,0.9898437500000001,1
"b,g",0.871875,0.8726562499999999,0.984375,0.98515625,1
"b,g",0.8734375,0.87421875,0.984375,0.98515625,1
"b,g",0.8671875,0.86796875,0.9781249999999999,0.9789062499999999,1
"b,g",0.8609375,0.8617187500000001,0.9890625000000001,0.9898437500000001,1
"b,g",0.8734375,0.87421875,0.9859375,0.9867187500000001,1
"b,g",0.871875,0.8726562499999999,0.9859375,0.9867187500000001,1
"b,g",0.8609375,0.8617187500000001,0.98828125,0.9890625000000001,1
"b,g",0.859375,0.86015625,0.9921875,0.99296875,1
"b,g",0.8578125000000001,0.85859375,0.9921875,0.99296875,1
"b,g",0.8671875,0.86796875,0.9796874999999999,0.98046875,1
"b,g",0.8562500000000001,0.8570312500000001,0.99140625,0.9921875,1
"b,g",0.8562500000000001,0.8570312500000001,0.98828125,0.9890625000000001,1
"b,g",0.8609375,0.8617187500000001,0.99140625,0.9921875,1
"b,g",0.8578125000000001,0.85859375,0.9890625000000001,0.9898437500000001,1
"b,g",0.8609375,0.8617187500000001,0.9921875,0.99296875,1
"b,g",0.859375,0.86015625,0.98828125,0.9890625000000001,1
"b,g",0.8578125000000001,0.85859375,0.99140625,0.9921875,1
"b,g",0.8578125000000001,0.85859375,0.98828125,0.9890625000000001,1
"b,g",0.8640625000000001,0.8648437500000001,0.9765625,0.97734375,1
"b,g",0.8640625000000001,0.8648437500000001,0.975,0.97578125,1
"b,g",0.8625,0.86328125,0.9781249999999999,0.9789062499999999,1
"b,g",0.859375,0.86015625,0.99140625,0.9921875,1
"b,g",0.8562500000000001,0.8570312500000001,0.9890625000000001,0.9898437500000001,1
"b,g",0.8625,0.86328125,0.9796874999999999,0.98046875,1
"b,g",0.8640625000000001,0.8648437500000001,0.9796874999999999,0.98046875,1
"b,g",0.8625,0.86328125,0.9765625,0.97734375,1
"b,g",0.8562500000000001,0.8570312500000001,0.9921875,0.99296875,1
"b,g",0.8640625000000001,0.8648437500000001,0.9781249999999999,0.9789062499999999,1
"b,g",0.8500000000000001,0.85078125,0.984375,0.98515625,1
"b,g",0.8625,0.86328125,0.984375,0.98515625,1
"b,g",0.8625,0.86328125,0.9859375,0.9867187500000001,1
"b,g",0.8500000000000001,0.85078125,0.9859375,0.9867187500000001,1
"b,g",0.8640625000000001,0.8648437500000001,0.984375,0.98515625,1
"b,g",0.8531250000000001,0.8539062500000001,0.98125,0.9820312499999999,1
"b,g",0.8515625000000001,0.8523437500000002,0.9859375,0.9867187500000001,1
"b,g",0.8546875,0.85546875,0.9828125,0.98359375,1
"b,g",0.8531250000000001,0.8539062500000001,0.984375,0.98515625,1
"b,g",0.8546875,0.85546875,0.984375,0.98515625,1
"b,g",0.8640625000000001,0.8648437500000001,0.9859375,0.9867187500000001,1
"b,g",0.8546875,0.85546875,0.98125,0.9820312499999999,1
"b,g",0.8546875,0.85546875,0.9859375,0.9867187500000001,1
"b,g",0.8515625000000001,0.8523437500000002,0.984375,0.98515625,1
"b,g",0.8531250000000001,0.8539062500000001,0.9828125,0.98359375,1
"b,g",0.8531250000000001,0.8539062500000001,0.9859375,0.9867187500000001,1
"b,g",0.8531250000000001,0.8539062500000001,0.9781249999999999,0.9789062499999999,1
"b,g",0.8531250000000001,0.8539062500000001,0.9796874999999999,0.98046875,1
"b,g",0.8546875,0.85546875,0.9781249999999999,0.9789062499999999,1
"b,g",0.8546875,0.85546875,0.9796874999999999,0.98046875,1
"b,g",0.8734375,0.87421875,0.98125,0.9820312499999999,1
"b,g",0.871875,0.8726562499999999,0.98125,0.9820312499999999,1
"b,g",0.871875,0.8726562499999999,0.9828125,0.98359375,1
"b,g",0.8546875,0.85546875,0.9765625,0.97734375,1
"b,g",0.86875,0.8695312500000001,0.9796874999999999,0.98046875,1
"b,g",0.8703125,0.87109375,0.9781249999999999,0.9789062499999999,1
"b,g",0.86875,0.8695312500000001,0.9781249999999999,0.9789062499999999,1
"b,g",0.8734375,0.87421875,0.9828125,0.98359375,1
"b,g",0.8703125,0.87109375,0.9796874999999999,0.98046875,1
"b,g",0.8531250000000001,0.8539062500000001,0.9765625,0.97734375,1
"b,g",0.859375,0.86015625,0.9765625,0.97734375,1
"b,g",0.8609375,0.8617187500000001,0.9765625,0.97734375,1
"b,g",0.86875,0.8695312500000001,0.98125,0.9820312499999999,1
"b,g",0.8734375,0.87421875,0.9765625,0.97734375,1
"b,g",0.8656250000000001,0.86640625,0.99140625,0.9921875,1
"b,g",0.859375,0.86015625,0.9781249999999999,0.9789062499999999,1
"b,g",0.8656250000000001,0.86640625,0.9921875,0.99296875,1
"b,g",0.8578125000000001,0.85859375,0.9765625,0.97734375,1
"b,g",0.8671875,0.86796875,0.9921875,0.99296875,1
"b,g",0.8609375,0.8617187500000001,0.9796874999999999,0.98046875,1
"b,g",0.871875,0.8726562499999999,0.9765625,0.97734375,1
"b,g",0.8562500000000001,0.8570312500000001,0.9765625,0.97734375,1
"b,g",0.8703125,0.87109375,0.98125,0.9820312499999999,1
"b,g",0.859375,0.86015625,0.9796874999999999,0.98046875,1
"b,g",0.8671875,0.86796875,0.99140625,0.9921875,1
"b,g",0.86875,0.8695312500000001,0.9828125,0.98359375,1
"b,g",0.8703125,0.87109375,0.9828125,0.98359375,1
"b,g",0.8609375,0.8617187500000001,0.9781249999999999,0.9789062499999999,1
"b,g",0.8703125,0.87109375,0.9859375,0.9867187500000001,1
"b,g",0.871875,0.8726562499999999,0.9781249999999999,0.9789062499999999,1
"b,g",0.8734375,0.87421875,0.9796874999999999,0.98046875,1
"b,g",0.8734375,0.87421875,0.9781249999999999,0.9789062499999999,1
"b,g",0.86875,0.8695312500000001,0.9859375,0.9867187500000001,1
"b,g",0.86875,0.8695312500000001,0.984375,0.98515625,1
"b,g",0.871875,0.8726562499999999,0.9796874999999999,0.98046875,1
"b,g",0.8703125,0.87109375,0.984375,0.98515625,1
"b,g",0.8500000000000001,0.85078125,0.9765625,0.97734375,1
"b,g",0.8500000000000001,0.85078125,0.9781249999999999,0.9789062499999999,1
"b,g",0.8500000000000001,0.85078125,0.9796874999999999,0.98046875,1
"b,g",0.8515625000000001,0.8523437500000002,0.9796874999999999,0.98046875,1
"b,g",0.8578125000000001,0.85859375,0.9796874999999999,0.98046875,1
"b,g",0.8515625000000001,0.8523437500000002,0.9781249999999999,0.9789062499999999,1
"b,g",0.8671875,0.86796875,0.9890625000000001,0.9898437500000001,1
"b,g",0.8656250000000001,0.86640625,0.98828125,0.9890625000000001,1
"b,g",0.8562500000000001,0.8570312500000001,0.9781249999999999,0.9789062499999999,1
"b,g",0.8671875,0.86796875,0.98828125,0.9890625000000001,1
"b,g",0.8578125000000001,0.85859375,0.9781249999999999,0.9789062499999999,1
"b,g",0.86875,0.8695312500000001,0.9765625,0.97734375,1
"b,g",0.8703125,0.87109375,0.9765625,0.97734375,1
"b,g",0.8515625000000001,0.8523437500000002,0.9765625,0.97734375,1
"b,g",0.8562500000000001,0.8570312500000001,0.98125,0.9820312499999999,1
"b,g",0.8578125000000001,0.85859375,0.9828125,0.98359375,1
"b,g",0.8578125000000001,0.85859375,0.98125,0.9820312499999999,1
"b,g",0.8562500000000001,0.8570312500000001,0.9828125,0.98359375,1
"b,g",0.8562500000000001,0.8570312500000001,0.9796874999999999,0.98046875,1
"b,g",0.8656250000000001,0.86640625,0.9890625000000001,0.9898437500000001,1
"b,g",0.8578125000000001,0.85859375,0.9859375,0.9867187500000001,1
"b,g",0.8562500000000001,0.8570312500000001,0.9859375,0.9867187500000001,1
"b,g",0.8578125000000001,0.85859375,0.984375,0.98515625,1
"b,g",0.8562500000000001,0.8570312500000001,0.984375,0.98515625,1
"b,g",0.8656250000000001,0.86640625,0.984375,0.98515625,1
"b,g",0.8671875,0.86796875,0.9765625,0.97734375,1
"b,g",0.8640625000000001,0.8648437500000001,0.9828125,0.98359375,1
"b,g",0.8671875,0.86796875,0.9859375,0.9867187500000001,1
"b,g",0.8656250000000001,0.86640625,0.9765625,0.97734375,1
"b,g",0.8656250000000001,0.86640625,0.9859375,0.9867187500000001,1
"b,g",0.8640625000000001,0.8648437500000001,0.99140625,0.9921875,1
"b,g",0.8671875,0.86796875,0.98125,0.9820312499999999,1
"b,g",0.8625,0.86328125,0.99140625,0.9921875,1
"b,g",0.8625,0.86328125,0.9921875,0.99296875,1
"b,g",0.8671875,0.86796875,0.9828125,0.98359375,1
"b,g",0.859375,0.86015625,0.98125,0.9820312499999999,1
"b,g",0.8656250000000001,0.86640625,0.98125,0.9820312499999999,1
"b,g",0.8656250000000001,0.86640625,0.9828125,0.98359375,1
"b,g",0.8609375,0.8617187500000001,0.9828125,0.98359375,1
"b,g",0.859375,0.86015625,0.9828125,0.98359375,1
"b,g",0.859375,0.86015625,0.984375,0.98515625,1
"b,g",0.8625,0.86328125,0.98125,0.9820312499999999,1
"b,g",0.8609375,0.8617187500000001,0.98125,0.9820312499999999,1
"b,g",0.8625,0.86328125,0.9828125,0.98359375,1
"b,g",0.8609375,0.8617187500000001,0.9859375,0.9867187500000001,1
"b,g",0.8640625000000001,0.8648437500000001,0.98125,0.9820312499999999,1
"b,g",0.859375,0.86015625,0.9859375,0.9867187500000001,1
"b,g",0.8671875,0.86796875,0.984375,0.98515625,1
"b,g",0.8609375,0.8617187500000001,0.984375,0.98515625,1
"b,g",0.8640625000000001,0.8648437500000001,0.9921875,0.99296875,1
"b,g",0.8625,0.86328125,0.9890625000000001,0.9898437500000001,1
"b,g",0.8640625000000001,0.8648437500000001,0.98828125,0.9890625000000001,1
"b,g",0.8640625000000001,0.8648437500000001,0.9890625000000001,0.9898437500000001,1
"b,g",0.8515625000000001,0.8523437500000002,0.9828125,0.98359375,1
"b,g",0.8625,0.86328125,0.98828125,0.9890625000000001,1
"b,g",0.8500000000000001,0.85078125,0.98125,0.9820312499999999,1
"b,g",0.8500000000000001,0.85078125,0.9828125,0.98359375,1
"b,g",0.8515625000000001,0.8523437500000002,0.98125,0.9820312499999999,1
"b,g",0.86875,0.8695312500000001,0.99140625,0.9921875,1
"b,g",0.8546875,0.85546875,0.9921875,0.99296875,1
"b,g",0.8531250000000001,0.8539062500000001,0.9890625000000001,0.9898437500000001,1
"b,g",0.8531250000000001,0.8539062500000001,0.99140625,0.9921875,1
"b,g",0.8546875,0.85546875,0.99140625,0.9921875,1
"b,g",0.8515625000000001,0.8523437500000002,0.99140625,0.9921875,1
"b,g",0.8500000000000001,0.85078125,0.99140625,0.9921875,1
"b,g",0.86875,0.8695312500000001,0.9921875,0.99296875,1
"b,g",0.8546875,0.85546875,0.98828125,0.9890625000000001,1
"b,g",0.8531250000000001,0.8539062500000001,0.9921875,0.99296875,1
"b,g",0.8500000000000001,0.85078125,0.9921875,0.99296875,1
"b,g",0.8515625000000001,0.8523437500000002,0.9921875,0.99296875,1
"b,g",0.8531250000000001,0.8539062500000001,0.98828125,0.9890625000000001,1
"b,g",0.86875,0.8695312500000001,0.98828125,0.9890625000000001,1
"b,g",0.8703125,0.87109375,0.98828125,0.9890625000000001,1
"b,g",0.8703125,0.87109375,0.9890625000000001,0.9898437500000001,1
"b,g",0.8515625000000001,0.8523437500000002,0.9890625000000001,0.9898437500000001,1
"b,g",0.8500000000000001,0.85078125,0.9890625000000001,0.9898437500000001,1
"b,g",0.8515625000000001,0.8523437500000002,0.98828125,0.9890625000000001,1
"b,g",0.8500000000000001,0.85078125,0.98828125,0.9890625000000001,1
"b,g",0.8703125,0.87109375,0.9921875,0.99296875,1
"b,g",0.8734375,0.87421875,0.99140625,0.9921875,1
"b,g",0.871875,0.8726562499999999,0.9921875,0.99296875,1
"b,g",0.8734375,0.87421875,0.98828125,0.9890625000000001,1
"b,g",0.871875,0.8726562499999999,0.99140625,0.9921875,1
"b,g",0.871875,0.8726562499999999,0.9890625000000001,0.9898437500000001,1
"b,g",0.8734375,0.87421875,0.9890625000000001,0.9898437500000001,1
"b,g",0.8546875,0.85546875,0.9890625000000001,0.9898437500000001,1
"b,g",0.86875,0.8695312500000001,0.9890625000000001,0.9898437500000001,1
"b,g",0.8703125,0.87109375,0.99140625,0.9921875,1
"b,g",0.8734375,0.87421875,0.9921875,0.99296875,1
"b,g",0.871875,0.8726562499999999,0.98828125,0.9890625000000001,1
"b,g",1.0171875,1.01796875,0.9781249999999999,0.9789062499999999,1
"b,g",1.0171875,1.01796875,0.9765625,0.97734375,1
"b,g",1.0140625,1.01484375,0.975,0.97578125,1
"b,g",1.0171875,1.01796875,0.9796874999999999,0.98046875,1
"b,g",1.015625,1.01640625,0.9796874999999999,0.98046875,1
"b,g",1.015625,1.01640625,0.9781249999999999,0.9789062499999999,1
"b,g",1.0171875,1.01796875,0.975,0.97578125,1
"b,g",1.015625,1.01640625,0.9765625,0.97734375,1
"b,g",1.015625,1.01640625,0.975,0.97578125,1
"b,g",1.0125,1.01328125,0.975,0.97578125,1
"b,g",1.0125,1.01328125,0.9765625,0.97734375,1
"b,g",1.0140625,1.01484375,0.9765625,0.97734375,1
"b,g",1.0125,1.01328125,0.9781249999999999,0.9789062499999999,1
"b,g",1.0125,1.01328125,0.9796874999999999,0.98046875,1
"b,g",1.0140625,1.01484375,0.9781249999999999,0.9789062499999999,1
"b,g",1.0140625,1.01484375,0.9796874999999999,0.98046875,1
"b,g",1.01875,1.01953125,0.98125,0.9820312499999999,1
"b,g",1.0203125,1.02109375,0.9828125,0.98359375,1
"b,g",1.01875,1.01953125,0.9828125,0.98359375,1
"b,g",1.0203125,1.02109375,0.98125,0.9820312499999999,1
"b,g",1.015625,1.01640625,0.9859375,0.9867187500000001,1
"b,g",1.0171875,1.01796875,0.9859375,0.9867187500000001,1
"b,g",1.015625,1.01640625,0.984375,0.98515625,1
"b,g",1.0171875,1.01796875,0.984375,0.98515625,1
"b,g",1.0140625,1.01484375,0.984375,0.98515625,1
"b,g",1.0234375,1.02421875,0.9828125,0.98359375,1
"b,g",1.021875,1.02265625,0.9828125,0.98359375,1
"b,g",1.0140625,1.01484375,0.9859375,0.9867187500000001,1
"b,g",1.0234375,1.02421875,0.98125,0.9820312499999999,1
"b,g",1.0125,1.01328125,0.984375,0.98515625,1
"b,g",1.0125,1.01328125,0.9859375,0.9867187500000001,1
"b,g",1.021875,1.02265625,0.98125,0.9820312499999999,1
"b,g",1.0203125,1.02109375,0.9859375,0.9867187500000001,1
"b,g",1.0234375,1.02421875,0.984375,0.98515625,1
"b,g",1.0140625,1.01484375,0.98125,0.9820312499999999,1
"b,g",1.021875,1.02265625,0.9859375,0.9867187500000001,1
"b,g",1.0171875,1.01796875,0.98125,0.9820312499999999,1
"b,g",1.021875,1.02265625,0.984375,0.98515625,1
"b,g",1.0234375,1.02421875,0.9859375,0.9867187500000001,1
"b,g",1.0203125,1.02109375,0.984375,0.98515625,1
"b,g",1.0140625,1.01484375,0.9828125,0.98359375,1
"b,g",1.0125,1.01328125,0.9828125,0.98359375,1
"b,g",1.01875,1.01953125,0.9859375,0.9867187500000001,1
"b,g",1.0171875,1.01796875,0.9828125,0.98359375,1
"b,g",1.0125,1.01328125,0.98125,0.9820312499999999,1
"b,g",1.01875,1.01953125,0.984375,0.98515625,1
"b,g",1.015625,1.01640625,0.9828125,0.98359375,1
"b,g",1.015625,1.01640625,0.98125,0.9820312499999999,1
"b,g",1.0015625,1.00234375,0.98828125,0.9890625000000001,1
"b,g",1.0015625,1.00234375,0.9890625000000001,0.9898437500000001,1
"b,g",1.0234375,1.02421875,0.9781249999999999,0.9789062499999999,1
"b,g",1.0,1.00078125,0.98828125,0.9890625000000001,1
"b,g",1.009375,1.01015625,0.9921875,0.99296875,1
"b,g",1.0109375,1.01171875,0.99140625,0.9921875,1
"b,g",1.009375,1.01015625,0.99140625,0.9921875,1
"b,g",1.0109375,1.01171875,0.9921875,0.99296875,1
"b,g",1.0234375,1.02421875,0.9796874999999999,0.98046875,1
"b,g",1.021875,1.02265625,0.9781249999999999,0.9789062499999999,1
"b,g",1.021875,1.02265625,0.9796874999999999,0.98046875,1
"b,g",1.0,1.00078125,0.9890625000000001,0.9898437500000001,1
"b,g",1.0203125,1.02109375,0.9796874999999999,0.98046875,1
"b,g",1.0078125,1.00859375,0.9921875,0.99296875,1
"b,g",1.0203125,1.02109375,0.9781249999999999,0.9789062499999999,1
"b,g",1.01875,1.01953125,0.9796874999999999,0.98046875,1
"b,g",1.00625,1.00703125,0.9921875,0.99296875,1
"b,g",1.0078125,1.00859375,0.99140625,0.9921875,1
"b,g",1.003125,1.00390625,0.9921875,0.99296875,1
"b,g",1.01875,1.01953125,0.9781249999999999,0.9789062499999999,1
"b,g",1.003125,1.00390625,0.99140625,0.9921875,1
"b,g",1.0046875,1.00546875,0.99140625,0.9921875,1
"b,g",1.00625,1.00703125,0.99140625,0.9921875,1
"b,g",1.0046875,1.00546875,0.9921875,0.99296875,1
"b,g",1.01875,1.01953125,0.9765625,0.97734375,1
"b,g",1.01875,1.01953125,0.975,0.97578125,1
"b,g",1.0203125,1.02109375,0.975,0.97578125,1
"b,g",1.0203125,1.02109375,0.9765625,0.97734375,1
"b,g",1.021875,1.02265625,0.975,0.97578125,1
"b,g",1.0234375,1.02421875,0.9765625,0.97734375,1
"b,g",1.0234375,1.02421875,0.975,0.97578125,1
"b,g",1.021875,1.02265625,0.9765625,0.97734375,1
"b,g",1.0046875,1.00546875,0.9890625000000001,0.9898437500000001,1
"b,g",1.003125,1.00390625,0.9890625000000001,0.9898437500000001,1
"b,g",1.0046875,1.00546875,0.98828125,0.9890625000000001,1
"b,g",1.003125,1.00390625,0.98828125,0.9890625000000001,1
"b,g",1.0109375,1.01171875,0.98828125,0.9890625000000001,1
"b,g",1.0,1.00078125,0.99140625,0.9921875,1
"b,g",1.0015625,1.00234375,0.9921875,0.99296875,1
"b,g",1.009375,1.01015625,0.9890625000000001,0.9898437500000001,1
"b,g",1.009375,1.01015625,0.98828125,0.9890625000000001,1
"b,g",1.0,1.00078125,0.9921875,0.99296875,1
"b,g",1.0109375,1.01171875,0.9890625000000001,0.9898437500000001,1
"b,g",1.0015625,1.00234375,0.99140625,0.9921875,1
"b,g",1.0078125,1.00859375,0.98828125,0.9890625000000001,1
"b,g",1.0078125,1.00859375,0.9890625000000001,0.9898437500000001,1
"b,g",1.00625,1.00703125,0.98828125,0.9890625000000001,1
"b,g",1.00625,1.00703125,0.9890625000000001,0.9898437500000001,1
"b,g",1.003125,1.00390625,0.9796874999999999,0.98046875,1
"b,g",1.0046875,1.00546875,0.9796874999999999,0.98046875,1
"b,g",1.0140625,1.01484375,0.9890625000000001,0.9898437500000001,1
"b,g",1.0046875,1.00546875,0.9781249999999999,0.9789062499999999,1
"b,g",1.003125,1.00390625,0.9781249999999999,0.9789062499999999,1
"b,g",1.0171875,1.01796875,0.99140625,0.9921875,1
"b,g",1.0125,1.01328125,0.9890625000000001,0.9898437500000001,1
"b,g",1.0125,1.01328125,0.98828125,0.9890625000000001,1
"b,g",1.0140625,1.01484375,0.98828125,0.9890625000000001,1
"b,g",1.0140625,1.01484375,0.9921875,0.99296875,1
"b,g",1.015625,1.01640625,0.9921875,0.99296875,1
"b,g",1.0140625,1.01484375,0.99140625,0.9921875,1
"b,g",1.0125,1.01328125,0.99140625,0.9921875,1
"b,g",1.0171875,1.01796875,0.9921875,0.99296875,1
"b,g",1.0125,1.01328125,0.9921875,0.99296875,1
"b,g",1.015625,1.01640625,0.98828125,0.9890625000000001,1
"b,g",1.015625,1.01640625,0.99140625,0.9921875,1
"b,g",1.0171875,1.01796875,0.98828125,0.9890625000000001,1
"b,g",1.0171875,1.01796875,0.9890625000000001,0.9898437500000001,1
"b,g",1.015625,1.01640625,0.9890625000000001,0.9898437500000001,1
"b,g",1.0046875,1.00546875,0.9765625,0.97734375,1
"b,g",1.003125,1.00390625,0.975,0.97578125,1
"b,g",1.003125,1.00390625,0.9765625,0.97734375,1
"b,g",1.0046875,1.00546875,0.975,0.97578125,1
"b,g",1.0,1.00078125,0.9765625,0.97734375,1
"b,g",1.0015625,1.00234375,0.9765625,0.97734375,1
"b,g",1.0,1.00078125,0.9796874999999999,0.98046875,1
"b,g",1.0015625,1.00234375,0.9781249999999999,0.9789062499999999,1
"b,g",1.0,1.00078125,0.9781249999999999,0.9789062499999999,1
"b,g",1.0015625,1.00234375,0.975,0.97578125,1
"b,g",1.0015625,1.00234375,0.9796874999999999,0.98046875,1
"b,g",1.0,1.00078125,0.975,0.97578125,1
"b,g",1.021875,1.02265625,0.99140625,0.9921875,1
"b,g",1.01875,1.01953125,0.98828125,0.9890625000000001,1
"b,g",1.0203125,1.02109375,0.9890625000000001,0.9898437500000001,1
"b,g",1.021875,1.02265625,0.9921875,0.99296875,1
"b,g",1.01875,1.01953125,0.99140625,0.9921875,1
"b,g",1.01875,1.01953125,0.9921875,0.99296875,1
"b,g",1.0203125,1.02109375,0.98828125,0.9890625000000001,1
"b,g",1.01875,1.01953125,0.9890625000000001,0.9898437500000001,1
"b,g",1.0203125,1.02109375,0.99140625,0.9921875,1
"b,g",1.0203125,1.02109375,0.9921875,0.99296875,1
"b,g",1.0234375,1.02421875,0.99140625,0.9921875,1
"b,g",1.0234375,1.02421875,0.9921875,0.99296875,1
"b,g",1.0,1.00078125,0.984375,0.98515625,1
"b,g",1.00625,1.00703125,0.984375,0.98515625,1
"b,g",1.0078125,1.00859375,0.98125,0.9820312499999999,1
"b,g",1.0015625,1.00234375,0.9859375,0.9867187500000001,1
"b,g",1.0078125,1.00859375,0.9859375,0.9867187500000001,1
"b,g",1.00625,1.00703125,0.98125,0.9820312499999999,1
"b,g",1.0015625,1.00234375,0.984375,0.98515625,1
"b,g",1.0,1.00078125,0.9859375,0.9867187500000001,1
"b,g",1.00625,1.00703125,0.9781249999999999,0.9789062499999999,1
"b,g",1.0078125,1.00859375,0.9796874999999999,0.98046875,1
"b,g",1.00625,1.00703125,0.9796874999999999,0.98046875,1
"b,g",1.0078125,1.00859375,0.9781249999999999,0.9789062499999999,1
"b,g",1.00625,1.00703125,0.9859375,0.9867187500000001,1
"b,g",1.0078125,1.00859375,0.984375,0.98515625,1
"b,g",1.0078125,1.00859375,0.9828125,0.98359375,1
"b,g",1.0234375,1.02421875,0.98828125,0.9890625000000001,1
"b,g",1.021875,1.02265625,0.98828125,0.9890625000000001,1
"b,g",1.00625,1.00703125,0.9828125,0.98359375,1
"b,g",1.0234375,1.02421875,0.9890625000000001,0.9898437500000001,1
"b,g",1.021875,1.02265625,0.9890625000000001,0.9898437500000001,1
"b,g",1.009375,1.01015625,0.9781249999999999,0.9789062499999999,1
"b,g",1.0109375,1.01171875,0.9781249999999999,0.9789062499999999,1
"b,g",1.0109375,1.01171875,0.9796874999999999,0.98046875,1
"b,g",1.009375,1.01015625,0.9796874999999999,0.98046875,1
"b,g",1.0078125,1.00859375,0.9765625,0.97734375,1
"b,g",1.0078125,1.00859375,0.975,0.97578125,1
"b,g",1.00625,1.00703125,0.9765625,0.97734375,1
"b,g",1.0109375,1.01171875,0.9765625,0.97734375,1
"b,g",1.00625,1.00703125,0.975,0.97578125,1
"b,g",1.0046875,1.00546875,0.9859375,0.9867187500000001,1
"b,g",1.003125,1.00390625,0.9859375,0.9867187500000001,1
"b,g",1.009375,1.01015625,0.9859375,0.9867187500000001,1
"b,g",1.003125,1.00390625,0.984375,0.98515625,1
"b,g",1.0046875,1.00546875,0.984375,0.98515625,1
